source_id_1,source_id_2,ra_1,dec_1,ra_2,dec_2,ra_err_1,dec_err_1,ra_err_2,dec_err_2,parallax_1,parallax_2,par_over_err_1,par_over_err_2,pmra_1,pmdec_1,pmra_2,pmdec_2,pmra_err_1,pmdec_err_1,pmra_err_2,pmdec_err_2,rad_vel_1,rad_vel_2,rad_vel_err_1,rad_vel_err_2,phot_g_1,phot_g_2,phot_g_over_err_1,phot_g_over_err_2,phot_bp_1,phot_bp_2,phot_bp_over_err_1,phot_bp_over_err_2,phot_rp_1,phot_rp_2,phot_rp_1,phot_rp_2,astro_chi2_al_1,astro_chi2_al_2,astro_chi2_al_1,astro_chi2_al_2,astro_n_goodobs_al_1,astro_n_goodobs_al_2,phot_bp_rp_xs_1,phot_bp_rp_xs_2,rv_nb_tran_1,rv_nb_tran_2,pairdistance,angular_distance
6674512596849101568,6674512601144477440,309.91157394256254,-46.810303283820446,309.9098373023843,-46.808179203222544,0.10293846251247776,0.08827081017710728,0.0947143366136078,0.08165925695807706,8.212030048716331,7.929450842755627,58.818417,61.031742,12.415237963206817,22.77406594655481,11.915870273027528,22.74384290459463,0.2107283242142191,0.1763442631578479,0.18591036396274208,0.16247271645522088,,,,,17.738895,17.48985,527.36316,772.49426,19.667297,19.25698,24.102812,38.506336,16.41475,16.20619,221.69598,270.58762,312.55597,339.0378,312.55597,339.0378,247,248,1.5665028,1.533583,0,0,0.0024340309987669726,0.0027436540407090653
6674686147888434944,6674686427060942080,308.46868368864983,-46.21556656185549,308.4398572091421,-46.20507262908646,0.039509745663975436,0.03287702598556786,0.04864691397443681,0.03793916121591761,22.023827473755954,22.0048423075333,466.75037,377.03433,-19.80638696230974,46.13274573956649,-15.014174271217396,44.60532341688017,0.07689677351780314,0.06454231248628128,0.094483069936199,0.07821017828704242,,22.507426184665057,,2.6623099237221917,13.326501,11.247703,1401.7235,1078.4777,14.691257,12.141023,265.69226,546.5175,12.178148,10.345273,494.79526,857.902,928.2377,1226.0973,928.2377,1226.0973,241,230,1.4353652,1.3001409,0,9,0.022540129148861703,0.030677166521242496
6674703396475897216,6674703396475903488,307.7916103727845,-46.467493624651546,307.7997324318187,-46.46389783741752,0.1887294523942344,0.14269640277209092,0.023754799520544077,0.016126804974032613,6.537592095366718,6.372740535771185,25.35709,240.47946,34.10437049480752,5.244358027351172,34.65221746338025,5.232337662314234,0.34059374681010457,0.28043376193854597,0.043882375234120884,0.032906624174737525,,,,,18.579498,13.961876,490.24683,3964.1177,20.052536,14.796284,21.179008,517.3904,17.194172,13.074763,218.14372,760.3867,328.84036,219.0203,328.84036,219.0203,256,242,1.7147862,1.3043951,0,0,0.006650323728564582,0.008882428090786421
6674788544203482624,6674788922160700160,308.7806487117561,-45.98253015434038,308.76025726583475,-45.9801679801049,0.04839504130760835,0.03696304827898935,0.031356795792296624,0.025838122204654562,8.57710016161812,8.441444143812344,128.25125,220.11458,52.12714723044806,-93.77612790738908,51.649223455443845,-93.53808512947478,0.08709166810106606,0.06752026144718287,0.06282397353576111,0.04840065537879782,,-24.047440808653906,,0.3011350828012984,15.1505375,10.985008,2231.3296,2493.5347,16.559288,11.466114,278.05203,791.3264,13.984483,10.383076,545.98883,1072.5305,409.72742,326.30408,409.72742,326.30408,219,232,1.447248,1.2123667,0,12,0.014365405485997516,0.02052780879397548
6674871248092676480,6674871248093860608,309.1272660932388,-45.557137111481566,309.1273354693086,-45.55779961934825,0.04293082566537772,0.04060380004701081,0.05808131470738025,0.045614803707244585,8.342375231302226,8.332216211195199,129.36647,100.644936,25.20340670825473,21.969673158748776,26.711313723189193,17.358697475652853,0.09381553742701151,0.08302074410544907,0.11576770786030181,0.08911041623953998,,,,,8.410284,7.6369762,1983.8992,2269.9692,8.604392,7.7116227,104.63641,69.48016,8.026558,7.3632345,61.2453,80.432396,458.41406,411.0584,458.41406,411.0584,184,182,1.2197624,1.2326378,0,0,6.64286358944871E-4,6.661304020098367E-4
6675029096732265472,6675029195514629504,310.28966368829566,-45.2457963191335,310.2962304535186,-45.244813791144686,0.02410390621552396,0.026173129134311007,0.03323354330315511,0.030479950893104818,5.61436980713672,5.700702994827592,179.22105,140.23259,3.6436681748872948,-6.46780494240263,3.6478263922904683,-5.555612453789529,0.046955369730665775,0.05109802883027106,0.06413795826352882,0.062001181529325156,,-7.481733934700898,,0.25078736328410745,14.590216,9.358435,2413.4385,3135.5845,15.550036,9.600505,348.3308,908.9932,13.628268,9.001718,689.87177,988.6975,246.03214,805.9144,246.03214,805.9144,218,236,1.3361254,1.1783628,0,6,0.004726726435395126,0.006639861952031761
6675203124510931968,6675203128807002240,309.4312063098219,-45.33210116856037,309.4278320180993,-45.334406866913874,0.02689511866972682,0.015653898438585924,0.02157207086658714,0.01524343545476938,6.284685490847411,6.253280874546587,212.38614,248.14432,13.904949553640638,-81.3963211958557,13.678673799722318,-81.58592880555632,0.04988778688016802,0.030762613275912416,0.040792791127995096,0.02931039315619857,10.095553161350814,,2.6348487765695294,,13.463583,13.838524,2929.141,4320.0747,14.238317,14.703137,784.07263,642.0906,12.618051,12.934143,908.2821,1034.3229,204.88771,210.78897,204.88771,210.78897,232,245,1.2873684,1.3105288,10,0,0.0033080121378651997,0.004086818998501084
6675306238085513216,6675306242381997568,309.73930711884145,-44.55421343024786,309.7393508868148,-44.551250526327586,0.07668537283531132,0.05223227694226315,0.05621816061547606,0.03798812535631633,20.542325845815274,20.630902729832382,183.73523,258.75372,-21.926857073281155,-61.09250414524408,-21.23358888707049,-58.43910600771578,0.15397943092969396,0.10870579876981458,0.11211368337657612,0.07866900530056349,,,,,15.6368685,14.472713,1254.9637,1776.7928,17.507849,16.062332,111.51629,174.15712,14.333641,13.25297,548.35205,376.10617,541.04315,588.31537,541.04315,588.31537,186,193,1.5457203,1.4797198,0,0,0.0029630680741348607,0.0029632271725749796
6675306517259908608,6675309300398735232,309.72633534136014,-44.524219012907665,309.5993687788456,-44.52486244634367,0.07958666456411857,0.05748101334334193,0.03586372020619269,0.025528515498116907,10.428797600590883,10.399617917863397,94.581116,222.26245,97.29719483023115,-22.720920980514883,98.56233933696723,-22.519131263359466,0.14331267927440872,0.12102899003489594,0.07541924793634414,0.0518981275121135,,-52.04190816887535,,0.1378866236182918,16.580198,7.049167,1182.061,6425.798,18.254866,7.550293,108.76899,603.8869,15.327371,6.4411445,376.75076,918.61505,347.0431,412.6643,347.0431,412.6643,212,243,1.5074803,1.2079383,0,14,0.09052311033883413,0.12696819288053443
6675429215885061120,6675429215885061248,310.68006350182515,-43.99480039074756,310.6808309541096,-43.9943748279566,0.10280797900028468,0.08069463963121629,0.0438269529057354,0.03498153917860816,18.232688360059562,18.370431364129505,136.57565,322.80243,246.1874857739808,-195.38609574660438,248.7573988033718,-190.49713839362533,0.18216955425948977,0.16340919861695144,0.08139514412721992,0.07171009807018552,,,,,16.719553,14.138784,954.65497,3426.4463,18.493093,15.57575,23.666136,489.4057,15.183787,12.959415,61.34463,512.66766,555.0682,678.42584,555.0682,678.42584,236,235,1.8959337,1.4574944,0,0,6.970856492626113E-4,8.77545838081202E-4
6675608535064963840,6675608539359826944,308.22354617902624,-45.505400400867316,308.2270789698313,-45.50568274785148,0.02978175355504757,0.026579992058629695,0.04789557036932472,0.027415915961225445,12.559582237236977,12.552762027221835,284.62283,248.45764,-12.34597573713622,10.996682544715702,-12.00922159157318,11.700681435666205,0.059533309259222685,0.05177734955821146,0.09545889932664203,0.057878605927112005,-0.30489407913352196,0.3158794789047903,1.0444447487678963,1.2988501483571493,12.278862,10.939176,3407.8896,1642.366,13.146347,11.513379,627.1787,750.03595,11.380172,10.257607,826.15826,931.40814,254.7833,378.56085,254.7833,378.56085,182,168,1.3045328,1.2301289,9,5,0.0024919690979429963,0.003544055684090864
6675621974017542528,6675621974017543040,308.12033154646696,-45.39018968461194,308.11498673817914,-45.39128398886015,0.03472716143849667,0.026736594896035287,0.03609622024135593,0.02567665909938832,10.363736965759372,10.381158694910757,267.85028,249.46011,-5.0853854412683654,21.866545797627666,-4.479177356764567,21.691135057001294,0.06079581355482839,0.05614574918122311,0.07088984049877366,0.05395622966048063,-0.6387730548808861,-1.899376831707908,0.6918261529254937,0.21948473542157934,11.953178,8.779431,2072.8052,4918.0103,12.638021,9.049263,430.81284,724.26,11.175087,8.390961,689.46136,762.22266,357.99994,494.15503,357.99994,494.15503,236,209,1.2624711,1.1811126,14,5,0.003909754343292422,0.005455683038920544
6675727973810659456,6675727973810659712,308.18534863135994,-44.58389064119309,308.1850807329125,-44.581239384005855,0.027105972117284657,0.02162138107352508,0.02551435962178555,0.01916232442373875,7.015805424683457,6.947395982202482,190.91806,209.08641,13.291494420012853,-96.5929735245216,12.784340691687067,-97.16984802978129,0.054155595352565526,0.04321164641620493,0.051002334547435885,0.03825395325715932,,-16.52656784135445,,1.0447305936983808,14.510563,12.860925,3462.1123,2720.9348,15.698652,13.618781,561.05927,635.89166,13.435133,12.032425,854.8489,1262.0964,478.42715,427.57425,478.42715,427.57425,287,284,1.392535,1.278548,0,12,0.00265811443112076,0.0026647578222072513
6675782846311244800,6675782846312879744,306.9767326379128,-45.20823064991927,306.97676203991693,-45.20747362711296,0.05935043548082072,0.03933006788415434,0.023528975078117915,0.015573853942761135,9.986065805001374,9.970165345798932,121.24334,318.2629,-60.74632117238333,-122.19443665490269,-60.162754440032266,-123.3123279484173,0.11060357678193544,0.07997360278934086,0.04535045620830484,0.031805212992072514,,-19.884695181300437,,1.635744644603494,15.80477,13.344465,1235.4517,3459.3083,16.97641,14.381401,30.087194,533.57385,14.485881,12.332546,174.02217,508.9638,587.627,433.55573,587.627,433.55573,283,283,1.6846184,1.3640262,0,4,7.573061680439391E-4,7.575935632802581E-4
6676099883618485120,6676100257280009600,308.57197060924057,-44.352585989702455,308.5754102555455,-44.347535155889055,0.035162004494007054,0.022707949825398924,0.12360931127032451,0.08917044227822157,6.222129915292057,6.353292383442538,143.0619,38.95113,-17.300402637025737,20.55298019014435,-18.045061335118234,19.808609695618223,0.0738794494903518,0.04758678352017766,0.2651718700645364,0.20002360869063285,50.78050709285512,,13.212818893019062,,11.505471,17.728289,932.45526,717.9202,12.016864,19.479044,442.7098,20.40962,10.871544,16.41309,610.24725,190.05492,409.2823,253.85385,409.2823,253.85385,218,218,1.2215974,1.5767316,10,0,0.005617891228399936,0.006110817368689223
6676511715147702784,6676511719442304768,309.5681401533342,-42.48602248519513,309.5704835478077,-42.4860334744082,0.15613594249706675,0.10486648214760713,0.032395722191915215,0.02260589430437741,5.128095140546484,5.261556889029338,23.575077,122.93856,11.228412979746217,-22.187671014107046,11.656175765708822,-22.865309956016695,0.257492813188114,0.21256851778616004,0.06034221812870863,0.04702809983438423,,-8.13015238259646,,0.8267905547641617,17.821741,12.333293,613.05286,3775.1672,19.217813,12.823142,20.559126,621.85675,16.521694,11.7111,107.165565,1090.632,380.61572,298.69357,380.61572,298.69357,243,248,1.613384,1.2225611,0,12,0.0017281525946730148,0.002343420240040028
6676579717364788992,6676579786084267008,309.3487584851744,-42.03924657376219,309.34296992384714,-42.03814938352562,0.05864747530243181,0.043372742256966454,0.03191814594785775,0.023486481010818162,10.437705267713477,10.56302143650809,121.95996,238.716,-55.26644976090596,-104.38482011192684,-58.26283166660892,-104.1551847906155,0.11678805203178319,0.08413780602032843,0.06487729647565804,0.045995872694745976,57.21718187572894,58.050685894759994,0.4236861218288703,0.5529363485380683,9.886206,12.39614,3977.7273,2132.137,10.257521,13.176343,1008.1654,383.269,9.376647,11.55225,688.1224,873.5979,1130.4072,357.6526,1130.4072,357.6526,238,228,1.201968,1.2841605,7,12,0.004436922296813785,0.005891626995567049
6676660050434362368,6676660050434363008,311.79711576276463,-44.38030581752045,311.79834836334516,-44.37156067466409,0.13303223717741208,0.10430865947702407,0.08388713383115354,0.06414655092479886,5.410074101252723,5.210208847068473,31.822088,49.13581,13.912190299948687,-62.67668479804825,13.674949686673234,-62.43390302127378,0.2482230029380645,0.2150285228774168,0.16120043799914818,0.13356821843441496,,,,,17.740597,17.087482,1036.4755,1310.4296,19.327202,18.579979,35.104935,65.106544,16.50257,15.895766,328.17178,399.33865,308.02286,261.6707,308.02286,261.6707,227,227,1.502441,1.462199,0,0,0.008789409687239826,0.00883158127230293
6676695234806426752,6676695234806427520,312.18390979304957,-43.982789106319814,312.1816982904083,-43.97980060554028,0.0339112904556088,0.028615164578196118,0.020092909078852715,0.016591013710151915,10.018375390577395,10.094877199071279,237.34651,415.9213,7.186562141882561,22.6916874630189,7.32212792981704,22.08053671594197,0.061773321082394035,0.0549401207319697,0.03721652265154073,0.03258607553936268,-3.1653777470433226,,0.2531829167679795,,7.5657063,13.67703,5491.8447,4254.8237,7.7991815,14.696759,1276.5961,620.20245,7.228189,12.673076,1216.0662,1378.0037,533.77045,273.46875,533.77045,273.46875,239,237,1.1726527,1.360624,16,0,0.003385771226233511,0.0037177790200136553
6676794912407038848,6676794912407039360,313.09888971258414,-43.177239258229946,313.0999089837975,-43.17179356045289,0.031169439838267237,0.028636724186829107,0.04102050082668552,0.02652742298410365,5.610173106994707,5.539476147491302,132.83508,115.00128,26.147614741920833,-5.500595904906396,25.76432820941246,-4.848999062417983,0.06180770598241588,0.05404689973208716,0.07824830214188139,0.05119623660529697,,-26.371432984917092,,0.42236695081554515,14.958189,9.250855,2038.078,7394.654,16.072512,9.780399,290.4163,1356.1892,13.904882,8.607063,500.1065,1020.5138,333.4061,284.48273,333.4061,284.48273,247,243,1.386655,1.2209805,0,6,0.0054961949842681984,0.005540265163816243
6676946748090473984,6676946748090474368,311.01495530010345,-43.45267633107569,311.0123873070906,-43.452695621587786,0.16479991621345588,0.13716363798853373,0.06433152578542334,0.0512473043542496,9.815353923854651,9.641803233359603,43.224426,114.96011,38.89917438323302,-13.618752741540327,38.266127432068515,-11.889510923642176,0.30449668767576354,0.27800286358012216,0.11295233545776574,0.10557029512736073,,,,,15.029691,16.136017,1732.643,1027.5006,16.628475,17.776981,193.4626,76.32631,13.790204,14.88244,509.7901,314.68414,8501.817,453.22455,8501.817,453.22455,229,220,1.5023358,1.5133551,0,0,0.0018643152180743809,0.0025680654660573737
6677266568535484032,6677266568535484160,313.88443907402063,-42.240110419414364,313.88274426845146,-42.23977414709906,0.04870208339770023,0.03901586813876525,0.04145970183840106,0.03328385194032358,7.438353648864686,7.445301215064345,112.15638,132.22787,-68.8260032064167,-17.78255495254084,-70.53412253351499,-15.957591825568795,0.089476465222426,0.0777842074092636,0.07665703542826782,0.06628611705185733,,,,,15.926157,15.046724,1611.7655,2839.125,17.369015,16.40202,183.20576,264.44742,14.739433,13.895633,689.92053,752.2612,345.471,541.0919,345.471,541.0919,270,270,1.4650179,1.4402894,0,0,0.0012990057548528525,0.0017278440286488518
6677312610584489216,6677313366496784768,314.0099226449987,-42.23140057946828,314.0131087929877,-42.22317109738171,0.034233702629643085,0.031458690487010256,0.022995572923707176,0.021742935916733496,11.387903161568245,11.324759417052071,238.60818,381.713,10.095599940526586,-69.2902803927449,8.512510105680658,-68.42633842704043,0.06610965912104075,0.06141222969614345,0.04530199707187511,0.042902214551017885,,16.290245127771666,,0.3203722164536499,13.663419,10.46798,3194.8325,3887.0212,14.873224,10.9475,635.94196,1301.0283,12.573927,9.861604,884.4006,1720.6556,716.10736,337.38638,716.10736,337.38638,236,272,1.4026281,1.2160965,0,12,0.008560995362366777,0.008824733107623725
6677364734307629568,6677364734307629696,314.00748908007006,-41.95233435776402,314.0031577409747,-41.95093858788378,0.05693243117525976,0.0494936467560935,0.11759979590056846,0.10401290695892039,5.329572259135137,5.240867840792313,75.0796,34.59648,9.570119703595044,-27.364087451762213,10.408920498513268,-27.769197364766093,0.09761780816081114,0.09767003199959538,0.2008316624999318,0.20390732536200878,,,,,15.746122,17.53111,743.6201,820.1111,17.10344,19.204603,130.41397,46.010548,14.589402,16.254398,318.11328,317.48282,445.34857,332.79376,445.34857,332.79376,233,231,1.4462911,1.5376908,0,0,0.0035106514210382325,0.004550678182157761
6677366452294529536,6677366452294529664,313.81671846803863,-41.98472595601965,313.8170335222016,-41.98283898371904,0.016551475670165974,0.014538857329802186,0.048902964659420206,0.04107193444131521,6.6115515158340195,6.4953638076339,279.25092,91.346695,85.13288541445581,-96.20291385170177,85.14119415264405,-95.64814514028069,0.032562780377777004,0.029586890897061534,0.08667843662257421,0.08423098625274268,,,,,13.472747,15.98076,4982.0317,1683.4541,14.211064,17.18703,872.4542,178.24593,12.649014,14.889114,1413.6,706.6862,213.30583,359.54276,213.30583,359.54276,265,263,1.2811686,1.4057188,0,0,0.0019014493599548651,0.0019130926764991832
6677688712280856576,6677688712280856704,313.9099010704188,-40.65731026734775,313.9073582336402,-40.65923286580106,0.0772571295965738,0.06237577067612911,0.1716592502721192,0.16600297215175014,5.091700887026334,5.031940481737302,49.25424,21.984259,-31.703843250950243,-59.384919033417845,-32.27507047840393,-58.77846238961931,0.13288499900547532,0.12387025495336805,0.30554337832333506,0.30631661871072136,,22.20986840628853,,0.7136220569261499,16.805012,12.121607,1331.358,4085.1345,18.189056,12.587644,87.097595,1165.4724,15.6335335,11.503887,391.06995,1599.2185,315.32455,12568.871,315.32455,12568.871,238,219,1.4581019,1.2298081,0,14,0.002723508611904504,0.0031878525209511383
6677814984318767616,6677815087397981824,310.2252965136796,-42.39398295931848,310.23184267981355,-42.396650970988695,0.03432148739995045,0.02476527763881262,0.03844866170004057,0.022715461029957734,6.612032606397288,6.57183472685341,132.11908,139.19969,11.424792011895702,9.671512991887916,11.98639234823802,8.961673655676542,0.07557016838519436,0.04842934108388023,0.07819025310327811,0.04965056077749025,13.37488097544717,14.309360281641766,0.4938541928735183,0.14079164052474122,10.269632,6.0213118,1604.3762,2212.1506,10.582931,6.5049586,1007.7738,462.055,9.825142,5.4287257,1030.4607,633.9709,413.55905,725.6993,413.55905,725.6993,218,271,1.1909326,1.2049097,6,15,0.005521759383554846,0.007068987008448172
6677818003680337792,6677818007975650944,310.71420198337165,-42.5687639225325,310.71732660888387,-42.576828327715226,0.05171396595594943,0.0407045907740656,0.08118400796960859,0.05871225114420165,11.157397104376841,11.025603762966615,154.24574,108.76272,-31.493865063931374,-43.68719112635325,-30.991711466029145,-43.27483891382539,0.10494916748809151,0.08163435563748425,0.16086968590841183,0.1154883817732449,,,,,15.622836,16.535048,1496.9705,924.77637,17.204437,18.30361,136.61894,53.56577,14.397813,15.254886,550.2185,317.9991,535.3402,429.36752,535.3402,429.36752,255,230,1.4873624,1.528924,0,0,0.008386261243982916,0.008648578816361068
6677841235158868352,6677841613115988864,310.4547187500947,-42.20206392080521,310.47284456354095,-42.19051097086793,0.027465725064227595,0.02330980078935586,0.019819737459027736,0.016052972968700386,7.2571263472364125,7.400128464796624,190.37476,265.4529,0.3534799677971616,-33.32489857457452,-0.07008516345904958,-33.34566668104615,0.05652491610607753,0.045455327335364525,0.04008573195158121,0.03178867943169253,-7.187194407613968,-6.440358812481914,0.32247368759303785,2.8253956910022855,10.41347,13.759743,1368.6571,2080.071,10.765434,14.713811,408.92636,362.9038,9.929772,12.8023205,554.8167,548.66455,383.60095,247.82553,383.60095,247.82553,208,219,1.1953019,1.3334379,6,8,0.017714248084224157,0.021494551992117653
6678116761604385536,6678116765900995840,310.217152554238,-41.26247755065946,310.21650610094764,-41.262712517498144,0.04756070605082838,0.03729749862253141,0.06358103019333189,0.05026330442814161,7.385274854171311,7.506097386546296,102.66958,75.986084,7.838362768894234,18.075389307480087,7.980754883047547,17.16935013211334,0.09835120134040812,0.07317936688468449,0.13077974525772013,0.09763320787764279,,,,,15.210032,15.250815,1868.22,1287.8905,16.411528,16.481329,188.1354,23.755352,14.013251,13.963818,52.812305,21.862648,571.4693,1012.21155,571.4693,1012.21155,238,238,1.5251703,1.6299139,0,0,5.397618277601977E-4,6.87830845408257E-4
6678132223486460032,6678132296502786176,309.99193621359296,-41.1432710158222,309.98441884261405,-41.13763261509217,0.030066118544767616,0.022570881382481253,0.02094969309662246,0.01568980602814519,6.566582741763262,6.620278531697111,150.00754,207.85124,34.602758956618274,-115.04263614300805,34.457616566258935,-114.4703822621695,0.061957950290377775,0.04535589872911572,0.04382113463333148,0.03171425064385026,-69.42989200064729,,0.6751463089090656,,11.898018,13.947266,4695.771,3721.8108,12.422998,14.903535,892.4776,448.34573,11.241374,12.987515,927.39514,750.9328,314.44656,261.16803,314.44656,261.16803,239,245,1.232054,1.335029,13,0,0.00799012927772117,0.009396937225875432
6678160913868029824,6678166724960514560,310.6020665732981,-41.228435950938774,310.6253455454361,-41.22606575982001,0.11684091846100683,0.10525101925788816,0.03385216038629307,0.023305812008793923,8.587698707764197,8.757463942177981,53.790394,188.48979,13.101200374575358,31.213789503528446,14.661162852809204,30.507505539264933,0.22719614568917063,0.21205411394325108,0.0683149123391463,0.045681718162420344,1.1398401026912026,-1.0708595769476723,1.4753715260672382,0.3010747489780397,12.042233,10.039095,4302.6665,3507.8196,12.762306,10.355829,770.1692,1395.9712,11.232202,9.590585,895.0783,932.0891,7086.982,434.36252,7086.982,434.36252,232,226,1.2760552,1.1915759,9,7,0.01766785635126168,0.02339932370267666
6678195862018643712,6678195930738120832,310.93038188083267,-40.872517869076056,310.9309139705963,-40.87008984294446,0.13152863021503003,0.10390745082073144,0.655059323257632,0.4996736884939018,19.883340210556,18.640883655847208,115.04924,21.669127,8.759481750398747,15.514773823900505,4.593843911208427,12.67695069763489,0.22586556220644313,0.21335942391962867,1.1139562075988165,1.0094071316485382,,,,,15.074719,13.814704,1734.563,1234.5734,16.804237,15.323426,240.3798,318.88785,13.799384,12.600843,688.3794,693.9894,4961.872,204281.39,4961.872,204281.39,263,251,1.5280464,1.4857558,0,0,0.002461138254878647,0.0024856448684936736
6678344807187744128,6678344811485727744,312.5117921155551,-40.70207244468289,312.51445970951784,-40.70215209632832,0.03023000169166907,0.023609149490003638,0.07343256108019616,0.06426964414455413,7.458585107249352,7.323996542924493,183.28423,63.914047,1.2865941366411406,-14.028948074558931,0.6560112716817059,-14.409431297072736,0.06023170260162236,0.045064116986022425,0.14424971588596178,0.12488663289920646,25.560069171890788,,0.4852343130102555,,10.924049,16.300465,3737.2498,1174.4954,11.349547,17.741964,1060.0283,52.810623,10.368819,15.059957,1713.7842,150.29861,373.54752,414.91122,373.54752,414.91122,213,191,1.2058792,1.529801,5,0,0.002023898421661578,0.0026687828563822704
6678395453443352448,6678395457740071168,312.2201037510278,-40.61974906990637,312.22000528272986,-40.618639472743936,0.03062206430833396,0.025564420427701094,0.04067552025854876,0.03367904513358601,6.299897264229917,6.140400870035686,149.9439,109.58399,-32.04382508910338,45.303178750396114,-32.06230365216445,44.26301032865207,0.05952402794265137,0.05199421293380185,0.07765317953224757,0.06641264342775921,,,,,14.960758,15.536488,3334.9817,2803.1277,15.978995,16.651714,388.92947,342.3417,13.960358,14.477075,781.6343,682.83655,299.6454,366.60944,299.6454,366.60944,248,264,1.3575097,1.392775,0,0,0.0011121116541860415,0.0011139577499079938
6678416966935433856,6678417001295171840,312.9206583152154,-40.90605270866963,312.9321560865517,-40.908163747057635,0.0329680124475812,0.025582932829829704,0.03245975803775049,0.02531507913861127,5.248894687923284,5.274805599806165,117.300125,114.28141,17.779560203479278,-10.840633036990862,17.503504141844438,-10.738569689661384,0.06227454308556959,0.0500985648822442,0.06440733398895504,0.05035872711760685,-31.000018779806616,-30.132937227771144,0.14080901676549193,0.34979247316235734,7.0059533,9.872048,6219.7256,3851.3938,7.5314975,10.148193,1171.4995,967.69507,6.3793693,9.477335,1072.4644,1453.302,486.49094,552.30164,486.49094,552.30164,256,231,1.2105212,1.1813103,16,7,0.0089424440399907,0.011689962736340907
6678462699747370496,6678462699747371776,313.5023210766838,-40.251830425038165,313.4957262018114,-40.25319644846252,0.03990262915077282,0.030950823485012997,0.030252917898651744,0.022959051295563113,7.275258476042375,7.169873156391294,113.66788,162.46376,42.622775795877416,-18.490492482795,42.684111458924164,-18.61986830471214,0.08674427807778068,0.06423852324881595,0.0631116465906028,0.04567641841624096,,-43.38496305833844,,0.6685400249302631,15.552227,11.955401,2284.5488,4747.264,16.787703,12.466706,248.93646,1103.3541,14.445345,11.312048,763.0671,1477.8463,279.11835,244.78061,279.11835,244.78061,231,240,1.415769,1.2282951,0,14,0.0052153122303829815,0.006734864109881171
6678607663484024960,6678607766563240192,312.0089892825474,-40.17649684405938,312.00973086826343,-40.17656738132818,0.06881218197951292,0.05876577495027743,0.09897087054421035,0.08480509117638917,6.161589965810148,6.175595539959202,71.50997,47.621723,-33.854246224138976,-17.30328081187211,-32.69745887817943,-17.55499548422395,0.1252575340633044,0.11882725619458596,0.18213821646987244,0.16679554792879436,,,,,16.692066,17.234938,1588.8551,1248.0255,18.159775,18.744997,106.23586,99.64671,15.468505,15.952251,244.91162,118.62673,289.82202,364.38885,289.82202,364.38885,238,236,1.504485,1.5708084,0,0,5.709898968197424E-4,7.449328026643915E-4
6678614737293240064,6678614741590171904,311.6462939156162,-40.214315066668966,311.6391555237819,-40.214800539014895,0.15715748599109694,0.12794960041767822,0.12272909441525118,0.10433257575177565,5.385798485227369,5.23620933160406,26.192596,31.22528,-10.305928739646939,21.889750218498413,-9.968210674171802,21.402969320679276,0.2819755932879878,0.31700032432356046,0.22531522508621357,0.20594361406356493,,,,,17.993113,17.927982,940.9151,1016.7774,19.738707,19.444145,35.282345,34.258106,16.692394,16.700708,283.86487,304.45273,343.0348,342.13037,343.0348,342.13037,222,240,1.5584769,1.500708,0,0,0.005472679720035745,0.007154880947905896
6678632849169833856,6678632849172189184,311.0093993671318,-40.414874705786886,311.009671126358,-40.41478179242721,0.16892406816024147,0.1307975687086866,0.11328051132763904,0.1451261674752452,5.571672887106797,6.7183893894751305,20.749352,27.084671,63.42839398863907,3.603937578862325,63.47837174908566,2.2294143644057414,0.3510512101334481,0.24272757467812178,0.26259723510010335,0.20171118414494327,,,,,16.618507,16.98214,233.8157,502.65176,17.43216,17.490917,55.916237,33.70016,15.010129,14.956309,103.20374,66.37392,1943.8243,285.6137,1943.8243,285.6137,218,123,2.2205508,3.2115455,0,0,2.2681362730545704E-4,2.872037072235596E-4
6678725689185255168,6678725689185255296,312.2116307150348,-39.714475847162895,312.21244318394946,-39.71322126292569,0.10686077137505405,0.07388816470274841,0.10251991606654427,0.07601643083547209,11.428513788980803,11.558366068312617,73.02663,74.21068,67.37595446655106,-58.72911252044331,66.13776418941525,-62.39000588333677,0.2357166292142529,0.14897392938122261,0.22221382861964914,0.15415053130294024,,,,,15.718547,17.185919,2007.4148,1167.1405,17.382828,19.19106,200.95505,54.69383,14.457789,15.833785,733.6489,435.47342,1632.1251,393.1916,1632.1251,393.1916,239,237,1.5188867,1.5956967,0,0,0.001401638795802633,0.0014946863702878608
6678784753575586432,6678784753575587072,311.95325413709764,-39.342638691727764,311.95243667039557,-39.342012064795334,0.040513959552304815,0.03187508932523908,0.09375267292981251,0.0818944595164434,7.484784284010471,7.250227688326824,131.48708,51.77583,103.08316198654109,-16.428192190442942,103.4702823186046,-16.84353563438994,0.0807851387248143,0.059683740685492655,0.19074261074068105,0.15377147734570495,,,,,15.135043,17.432758,2832.3289,1255.8013,16.34525,18.997688,413.1711,34.364723,14.042797,16.142284,621.98706,168.17093,327.35327,248.29677,327.35327,248.29677,216,216,1.4054911,1.57181,0,0,8.901380076541351E-4,0.001030006369614413
